2500.0000	27.988
2498.0000	27.9173
2496.0000	27.4148
2494.0000	26.31
2492.0000	26.362
2490.0000	26.9104
2488.0000	25.9376
2486.0000	26.1024
2484.0000	26.657
2482.0000	27.3715
2480.0000	26.6133
2478.0000	25.208
2476.0000	24.851
2474.0000	24.1101
2472.0000	24.9765
2470.0000	25.4077
2468.0000	25.0416
2466.0000	25.8691
2464.0000	24.9016
2462.0000	24.9645
2460.0000	24.7786
2458.0000	24.4936
2456.0000	24.1642
2454.0000	25.373
2452.0000	24.9269
2450.0000	25.1373
2448.0000	25.3549
2446.0000	23.7469
2444.0000	23.8886
2442.0000	23.5698
2440.0000	24.0191
2438.0000	23.665
2436.0000	23.1281
2434.0000	23.301
2432.0000	23.3394
2430.0000	23.1578
2428.0000	23.3123
2426.0000	22.7075
2424.0000	23.761
2422.0000	23.4875
2420.0000	22.2989
2418.0000	21.5778
2416.0000	21.7723
2414.0000	22.1895
2412.0000	21.4085
2410.0000	21.0946
2408.0000	20.9104
2406.0000	21.6399
2404.0000	21.6879
2402.0000	21.6359
2400.0000	21.6447
2398.0000	21.2055
2396.0000	20.7042
2394.0000	20.8492
2392.0000	21.1972
2390.0000	20.514
2388.0000	20.4213
2386.0000	20.5949
2384.0000	20.2401
2382.0000	20.6482
2380.0000	20.5754
2378.0000	20.2862
2376.0000	20.1271
2374.0000	20.6606
2372.0000	20.5977
2370.0000	19.6968
2368.0000	20.0339
2366.0000	20.1184
2364.0000	20.455
2362.0000	19.7733
2360.0000	20.089
2358.0000	19.8928
2356.0000	19.1728
2354.0000	19.7275
2352.0000	19.4514
2350.0000	20.3318
2348.0000	19.5926
2346.0000	18.5811
2344.0000	19.3795
2342.0000	18.9141
2340.0000	18.427
2338.0000	19.3456
2336.0000	19.0942
2334.0000	18.2341
2332.0000	18.3079
2330.0000	18.2273
2328.0000	18.2275
2326.0000	18.1754
2324.0000	18.001
2322.0000	18.1403
2320.0000	18.091
2318.0000	17.6294
2316.0000	17.7976
2314.0000	18.0633
2312.0000	17.7187
2310.0000	17.7506
2308.0000	17.7832
2306.0000	18.1379
2304.0000	17.913
2302.0000	17.9269
2300.0000	17.5388
2298.0000	17.1397
2296.0000	17.5285
2294.0000	16.9243
2292.0000	17.1055
2290.0000	17.2516
2288.0000	17.7313
2286.0000	17.8764
2284.0000	17.9173
2282.0000	17.5974
2280.0000	17.3544
2278.0000	16.8771
2276.0000	17.3116
2274.0000	17.3913
2272.0000	17.0563
2270.0000	16.5089
2268.0000	16.7137
2266.0000	17.1624
2264.0000	17.6296
2262.0000	17.3013
2260.0000	17.356
2258.0000	17.4637
2256.0000	17.0198
2254.0000	17.3263
2252.0000	17.5021
2250.0000	17.3678
2248.0000	17.0377
2246.0000	16.7922
2244.0000	17.2526
2242.0000	17.1867
2240.0000	16.9239
2238.0000	17.2305
2236.0000	17.7776
2234.0000	17.7489
2232.0000	17.561
2230.0000	17.0937
2228.0000	17.2518
2226.0000	17.3625
2224.0000	17.7175
2222.0000	17.7882
2220.0000	17.8892
2218.0000	17.4097
2216.0000	17.842
2214.0000	17.9195
2212.0000	17.2445
2210.0000	17.6186
2208.0000	18.344
2206.0000	17.9148
2204.0000	17.9081
2202.0000	18.1558
2200.0000	17.6934
2198.0000	17.9122
2196.0000	18.5063
2194.0000	18.5289
2192.0000	18.2916
2190.0000	17.8124
2188.0000	18.5101
2186.0000	18.7389
2184.0000	18.7168
2182.0000	18.78
2180.0000	18.9657
2178.0000	18.8724
2176.0000	18.735
2174.0000	19.1415
2172.0000	18.9917
2170.0000	19.2604
2168.0000	19.2412
2166.0000	18.9919
2164.0000	19.0731
2162.0000	19.6042
2160.0000	19.9853
2158.0000	19.9305
2156.0000	19.9745
2154.0000	20.3301
2152.0000	20.504
2150.0000	20.4462
2148.0000	20.6929
2146.0000	20.389
2144.0000	20.5123
2142.0000	20.4979
2140.0000	20.4179
2138.0000	20.4836
2136.0000	20.4513
2134.0000	20.5354
2132.0000	20.5738
2130.0000	20.9237
2128.0000	21.0264
2126.0000	21.181
2124.0000	21.843
2122.0000	21.5918
2120.0000	21.581
2118.0000	21.6587
2116.0000	21.1925
2114.0000	21.3992
2112.0000	21.625
2110.0000	21.8241
2108.0000	21.6975
2106.0000	21.8228
2104.0000	22.2264
2102.0000	21.8804
2100.0000	21.9908
2098.0000	22.3653
2096.0000	22.1033
2094.0000	22.2019
2092.0000	21.9788
2090.0000	22.4245
2088.0000	22.8982
2086.0000	22.6446
2084.0000	22.7734
2082.0000	22.8137
2080.0000	22.8741
2078.0000	22.9902
2076.0000	23.0437
2074.0000	23.0304
2072.0000	23.4223
2070.0000	23.3578
2068.0000	23.465
2066.0000	23.4713
2064.0000	23.3646
2062.0000	23.7937
2060.0000	23.612
2058.0000	23.7627
2056.0000	24.1265
2054.0000	24.0151
2052.0000	23.7514
2050.0000	24.1856
2048.0000	24.0088
2046.0000	24.5753
2044.0000	24.8223
2042.0000	24.622
2040.0000	24.7196
2038.0000	24.4188
2036.0000	24.7263
2034.0000	24.6746
2032.0000	24.3981
2030.0000	24.4143
2028.0000	24.9681
2026.0000	24.9307
2024.0000	24.4984
2022.0000	24.938
2020.0000	25.2536
2018.0000	25.5678
2016.0000	25.2289
2014.0000	25.2484
2012.0000	25.5266
2010.0000	25.5416
2008.0000	25.4428
2006.0000	25.4058
2004.0000	25.3577
2002.0000	25.2967
2000.0000	25.5894
1998.0000	25.5277
1996.0000	25.516
1994.0000	25.6133
1992.0000	25.5743
1990.0000	25.8029
1988.0000	25.8574
1986.0000	25.7782
1984.0000	25.5991
1982.0000	25.7381
1980.0000	25.7961
1978.0000	25.9499
1976.0000	25.7575
1974.0000	25.9443
1972.0000	26.0118
1970.0000	25.9898
1968.0000	26.2272
1966.0000	26.5203
1964.0000	25.797
1962.0000	25.9677
1960.0000	26.1954
1958.0000	26.4072
1956.0000	26.45
1954.0000	26.3732
1952.0000	26.3001
1950.0000	26.0409
1948.0000	26.4087
1946.0000	26.8345
1944.0000	26.6223
1942.0000	26.3852
1940.0000	26.5276
1938.0000	26.2953
1936.0000	26.2721
1934.0000	26.5149
1932.0000	26.3302
1930.0000	26.5855
1928.0000	26.9337
1926.0000	26.7291
1924.0000	26.3544
1922.0000	26.8086
1920.0000	27.0118
1918.0000	26.9323
1916.0000	27.13
1914.0000	27.0514
1912.0000	26.9308
1910.0000	26.8421
1908.0000	27.4895
1906.0000	27.476
1904.0000	27.3395
1902.0000	27.4484
1900.0000	27.0831
1898.0000	27.167
1896.0000	27.2794
1894.0000	27.6108
1892.0000	27.7512
1890.0000	27.7459
1888.0000	27.8035
1886.0000	27.6484
1884.0000	27.8666
1882.0000	27.6264
1880.0000	27.7585
1878.0000	27.3643
1876.0000	27.5151
1874.0000	27.8435
1872.0000	28.1526
1870.0000	27.8556
1868.0000	27.5666
1866.0000	27.7112
1864.0000	27.8648
1862.0000	27.7999
1860.0000	27.7548
1858.0000	27.943
1856.0000	27.8177
1854.0000	27.8433
1852.0000	27.7843
1850.0000	27.8527
1848.0000	27.8407
1846.0000	27.7829
1844.0000	27.7548
1842.0000	27.8518
1840.0000	27.4305
1838.0000	27.3669
1836.0000	27.552
1834.0000	27.381
1832.0000	27.3643
1830.0000	27.4919
1828.0000	27.3287
1826.0000	27.3869
1824.0000	27.2408
1822.0000	27.4753
1820.0000	27.3334
1818.0000	27.3447
1816.0000	27.2799
1814.0000	26.9896
1812.0000	27.0726
1810.0000	27.0168
1808.0000	26.8507
1806.0000	26.9792
1804.0000	26.9485
1802.0000	26.9162
1800.0000	26.7501
1798.0000	26.6652
1796.0000	26.562
1794.0000	26.5112
1792.0000	26.6582
1790.0000	26.8349
1788.0000	26.6848
1786.0000	26.5478
1784.0000	26.4155
1782.0000	26.419
1780.0000	26.4201
1778.0000	26.2515
1776.0000	26.3886
1774.0000	26.376
1772.0000	26.2842
1770.0000	26.3651
1768.0000	26.2245
1766.0000	26.1284
1764.0000	26.1555
1762.0000	26.1253
1760.0000	26.0705
1758.0000	26.0503
1756.0000	25.8778
1754.0000	25.8873
1752.0000	25.9277
1750.0000	25.8532
1748.0000	25.914
1746.0000	25.8787
1744.0000	25.8683
1742.0000	25.8215
1740.0000	25.6553
1738.0000	25.6675
1736.0000	25.6535
1734.0000	25.6508
1732.0000	25.7675
1730.0000	25.6368
1728.0000	25.6208
1726.0000	25.6554
1724.0000	25.6002
1722.0000	25.7
1720.0000	25.6205
1718.0000	25.6024
1716.0000	25.6011
1714.0000	25.4184
1712.0000	25.4515
1710.0000	25.4415
1708.0000	25.4443
1706.0000	25.4076
1704.0000	25.4469
1702.0000	25.4464
1700.0000	25.5209
1698.0000	25.5529
1696.0000	25.3692
1694.0000	25.4685
1692.0000	25.485
1690.0000	25.5338
1688.0000	25.4436
1686.0000	25.4014
